,mean,reps,sem,std,norm.GR,norm.GR_sem
aroE_3_209_W_MM10,-0.33220890809043024,6.0,0.0138763254933164,0.033989916963399244,0.7163849920321511,0.011846564223618315
aroE_3_209_W_MM11,-0.30310848753220687,5.0,0.020880364581752152,0.046689914599776776,0.7412287448861283,0.017826086606964824
aroE_3_209_W_MM13,-0.2697351281274908,6.0,0.0077775227410804,0.019050962178539348,0.769720411915436,0.006639864616698355
aroE_3_209_W_MM16,-0.23151099020834912,6.0,0.008841136549616612,0.02165627329283135,0.8023533092173667,0.00754789818062855
aroE_3_209_W_MM19,-0.03750682809499111,5.0,0.011824435523151782,0.026440241625330672,0.9679794879368075,0.010094814718818833
aroE_3_209_W_MM2,-0.3229151039624732,6.0,0.026882087621207487,0.06584739789274638,0.7243193437837443,0.02294990684839134
aroE_3_209_W_MM20,0.07392079386442298,3.0,0.017859260278906823,0.030933146188663333,1.0631080203759653,0.01524689471879925
aroE_3_209_W_MM3,-0.22052160027950107,6.0,0.004285218639666567,0.010496599103446537,0.8117352247419908,0.003658397740202012
aroE_3_209_W_MM4,-0.2569688441651282,5.0,0.01327474224876429,0.029683226052025377,0.7806193060736857,0.011332977644385083
aroE_3_209_W_MM5,-0.20719973602181,6.0,0.01394594384967299,0.034160446413204135,0.8231084316174765,0.011905999146078034
aroE_3_209_W_MM6,-0.28338547143861403,5.0,0.016789518816236453,0.03754250538261651,0.7580667743016781,0.014333629824119759
aroE_3_209_W_MM7,-0.2897561412584383,6.0,0.015221811438832972,0.03728567098600101,0.7526279750169276,0.012995239041978201
aroE_3_209_W_MM8,-0.2682871644170917,5.0,0.014595346391640038,0.0326361866868634,0.7709565745506362,0.012460410248938016
aroE_3_209_W_MM9,-0.20914529480342975,4.0,0.004221694352653145,0.00844338870530629,0.8214474596931449,0.0036041654763201564
birA_1_14_B_MM10,-0.05406393240843681,4.0,0.011244391840870437,0.022488783681740874,0.9538442761546352,0.009599616999656098
birA_1_14_B_MM11,-0.11999152427241744,6.0,0.021635806461778456,0.05299668600496833,0.89756025114374,0.01847102613027401
birA_1_14_B_MM12,-0.10483932501976977,4.0,0.02622349434246473,0.05244698868492946,0.9104960605308874,0.022387649384942004
birA_1_14_B_MM13,-0.15026706351716543,4.0,0.025880408908383955,0.05176081781676791,0.8717132702379999,0.02209474881620113
birA_1_14_B_MM14,-0.014795522734082238,6.0,0.005811953988027498,0.014236321679201141,0.9873686942284734,0.004961809682040472
birA_1_14_B_MM2,-0.002582822746628969,5.0,0.012099937456621268,0.02705628267650107,0.997794979977884,0.010330017572063326
birA_1_14_B_MM3,-0.052018089130345065,6.0,0.012684439292886604,0.031070403940881643,0.955590863448011,0.010829021328171186
birA_1_14_B_MM4,-0.023999594413889123,4.0,0.012499041712318693,0.024998083424637385,0.9795109492998079,0.010670742802191156
birA_1_14_B_MM5,-0.03460567742904451,4.0,0.006487268159580466,0.012974536319160932,0.9704562724215101,0.005538342187585628
birA_1_14_B_MM6,-0.03236661495267891,6.0,0.01254962257100328,0.030740171763472785,0.9723678157504508,0.010713924939362941
birA_1_14_B_MM7,-0.05667446609366472,4.0,0.019139905914148485,0.03827981182829697,0.9516155986149749,0.01634021375148511
birA_1_14_B_MM8,-0.07585651795482377,4.0,0.011008585700193863,0.022017171400387725,0.9352394038202181,0.009398303432084185
birA_1_14_B_MM9,-0.08525425072903305,4.0,0.02026351490274772,0.04052702980549544,0.9272163255982713,0.017299466692913077
birA_1_14_C,,,,,,
birA_1_14_D_MM2-8,-0.04951654936381968,4.0,0.022440867988816535,0.04488173597763307,0.9577264901682369,0.019158327180441397
birA_1_14_D_MM3-10,-0.02033185725550556,5.0,0.01420223609216769,0.031757165334587924,0.9826421877406378,0.01212480220832899
birA_1_14_D_MM4-6,-0.030988496117914564,4.0,0.009327136854275693,0.018654273708551387,0.9735443500780491,0.007962808729146236
birA_1_14_D_MM7-9,,,,,,
birA_1_14_D_MM9-19,-0.07857529645468184,5.0,0.013955448554690485,0.03120533162478912,0.9329183149899025,0.011914113549164827
birA_1_14_W_MM1,,,,,,
birA_1_14_W_MM10,,,,,,
birA_1_14_W_MM11,,,,,,
birA_1_14_W_MM13,,,,,,
birA_1_14_W_MM16,-0.024292489534124467,5.0,0.009457348608120501,0.021147274374670462,0.9792608974503954,0.008073973742199259
birA_1_14_W_MM19,,,,,,
birA_1_14_W_MM2,0.0032648814881071717,6.0,0.011490831161998914,0.028146673067369645,1.002787310534766,0.009810008377862063
birA_1_14_W_MM20,-0.10750410389284056,3.0,0.016390017111131694,0.028388342373403364,0.9082210725251086,0.013992565281547008
birA_1_14_W_MM3,,,,,,
birA_1_14_W_MM4,0.004111064032247598,4.0,0.01141397683508548,0.02282795367017096,1.0035097176200491,0.009744395927355515
birA_1_14_W_MM5,,,,,,
birA_1_14_W_MM6,,,,,,
birA_1_14_W_MM7,,,,,,
birA_1_14_W_MM8,0.010668483274537956,6.0,0.009952684159257893,0.024378997761262827,1.009107949531833,0.008496854022833844
birA_1_14_W_MM9,-0.0058359960527415424,5.0,0.01717555627726605,0.038405711387340113,0.9950176650093078,0.014663199606625392
birA_2_36_C,-0.2822566559696058,6.0,0.03075790032254904,0.07534116134963127,0.7590304721449336,0.026258784555769528
birA_3_245_B_MM10,0.0018328408083547617,5.0,0.009815680380702326,0.021948528576661415,1.0015647417868874,0.008379890489345196
birA_3_245_B_MM11,-0.0383126555416123,4.0,0.006840823815336344,0.013681647630672688,0.9672915330020411,0.005840181444999478
birA_3_245_B_MM12,0.015347230899624543,6.0,0.005434466493500776,0.013311669933329013,1.0131023127552516,0.004639539218604203
birA_3_245_B_MM13,-0.04609313762817566,4.0,0.03466692297137419,0.06933384594274838,0.9606491419184952,0.029596014421355375
birA_3_245_B_MM14,0.0056457772929479596,6.0,0.009142983161770304,0.02239564347319567,1.0048199405040887,0.0078055921413447815
birA_3_245_B_MM2,0.014955505333591237,5.0,0.013452349361177044,0.030080367628667743,1.0127678868960224,0.01148460525392642
birA_3_245_B_MM3,0.02207860750028683,5.0,0.011155419776875846,0.02494427693863993,1.0188490563907706,0.009523659335595286
birA_3_245_B_MM4,-0.09051794891517224,3.0,0.0052912365619695225,0.00916469056019728,0.9227225755312326,0.004517260263455255
birA_3_245_B_MM5,-0.021913088364208883,6.0,0.016463315807738695,0.04032672320325608,0.9812922514127058,0.014055142202020702
birA_3_245_B_MM6,-0.005939560727985841,4.0,0.012072064859112363,0.024144129718224727,0.9949292492700568,0.010306222042286558
birA_3_245_B_MM7,0.03302653173382509,5.0,0.006070163980442264,0.013573299294839606,1.0281955716199203,0.005182249975098952
birA_3_245_B_MM8,0.0003657151835440759,5.0,0.013593038537410321,0.030394958190423798,1.0003122201487342,0.011604715103080525
birA_3_245_B_MM9,0.0035904673355784088,6.0,0.006631495158085728,0.0162437793690473,1.003065271271146,0.005661472363610632
birA_3_245_C,-0.07419973498690478,3.0,0.02309098612472929,0.039994761164899105,0.9366538406495865,0.01971334920365201
birA_3_245_D_MM2-8,-0.012518010609435365,6.0,0.007373167982857754,0.018060499345827402,0.9893130629785213,0.0062946569019674305
birA_3_245_D_MM3-10,-0.0022419218665260393,5.0,0.015966832722746314,0.03570292335342881,0.9980860155385569,0.013631282243191163
birA_3_245_D_MM4-6,-0.0016656559679462276,6.0,0.013427924820394153,0.032891564114419125,0.9985779880698077,0.011463753415941193
birA_3_245_D_MM7-9,,,,,,
birA_3_245_D_MM9-19,-0.1299143691502032,5.0,0.011842608040299891,0.026480876608996128,0.8890888716577003,0.010110329048718602
birA_3_245_W_MM1,0.017824240151192987,5.0,0.003352982103811224,0.007497495911462154,1.0152169971647038,0.0028625242217454818
birA_3_245_W_MM10,,,,,,
birA_3_245_W_MM11,-0.032940760202742295,5.0,0.0043457778546362805,0.009717454698079924,0.971877653669586,0.0037100986483290356
birA_3_245_W_MM13,-0.019814134127352508,6.0,0.01429457813983941,0.035014422530949274,0.9830841808526235,0.012203636911277573
birA_3_245_W_MM16,-0.011079294265084248,6.0,0.02185237233127889,0.05352716188094656,0.9905413309073138,0.01865591379977386
birA_3_245_W_MM19,-0.15494307493028886,4.0,0.011940200414273522,0.023880400828547043,0.8677212429867928,0.010193646085824055
birA_3_245_W_MM2,0.004717050582044366,5.0,0.003774491664691788,0.008440019942757181,1.0040270634104944,0.003222377418201984
birA_3_245_W_MM20,0.007950196757405496,6.0,0.012719613285995387,0.03115656227621433,1.0067872807194074,0.010859050240981351
birA_3_245_W_MM3,,,,,,
birA_3_245_W_MM4,-0.028444462045741564,5.0,0.008562449280660476,0.019146218645450998,0.9757162552439799,0.007309975927249308
birA_3_245_W_MM5,-0.04346281393850572,5.0,0.020950460819694528,0.04684665455278293,0.9628947146771903,0.01788592950882082
birA_3_245_W_MM6,-0.05312128625055299,3.0,0.02085487529438682,0.036121703595390915,0.9546490366263392,0.01780432576833841
birA_3_245_W_MM7,-0.10466986823943979,3.0,0.015691988775126384,0.02717932183031941,0.9106407299992039,0.013396641128832714
birA_3_245_W_MM8,,,,,,
birA_3_245_W_MM9,-0.01660629548402427,4.0,0.010035232911456735,0.02007046582291347,0.9858227924919583,0.008567327945845677
carA_1_38_B_MM10,-0.2961448814674185,6.0,0.01842827604019552,0.04513987313763593,0.7471737485914843,0.0157326776275098
carA_1_38_B_MM11,-0.13578832116567413,3.0,0.0010430969206896652,0.0018066968638531435,0.8840741327175361,0.0008905177864529398
carA_1_38_B_MM12,-0.10162180885975232,5.0,0.008778654736032591,0.019629668740769348,0.9132429341069314,0.007494555902243126
carA_1_38_B_MM13,-0.02472743709484808,4.0,0.00902116042884799,0.01804232085769598,0.9788895718992255,0.007701589044115908
carA_1_38_B_MM14,-0.04140394745833772,5.0,0.00868096486588106,0.019411227550397397,0.9646524202021087,0.007411155630225547
carA_1_38_B_MM2,-0.3244702920819922,5.0,0.034033860936005786,0.07610202658968356,0.7229916410034539,0.029055553615420938
carA_1_38_B_MM3,-0.2762238367743346,5.0,0.01665998675862905,0.037252862896540936,0.764180839948044,0.014223045084650898
carA_1_38_B_MM4,-0.5248730696559932,6.0,0.04662147593494813,0.11419882709606821,0.5519028051105953,0.03980191363551243
carA_1_38_B_MM5,-0.2989452624991655,5.0,0.015547171645725905,0.0347645326577004,0.744782993649971,0.013273007143383964
carA_1_38_B_MM6,-0.4099800871359108,6.0,0.07473895015316952,0.18307229178657194,0.6499898020553404,0.06380650074991305
carA_1_38_B_MM7,-0.29523019896367475,6.0,0.012193992707090331,0.02986906005959064,0.7479546357961006,0.010410314878853003
carA_1_38_B_MM8,-0.2971536057295465,5.0,0.026410951603186156,0.059056683135181295,0.7463125755986069,0.022547686311100126
carA_1_38_B_MM9,-0.3820072015534429,4.0,0.006540564239955908,0.013081128479911816,0.673870950255002,0.005583842377051413
carA_1_38_C,-0.4274934500491069,5.0,0.044673452802160334,0.09989287725525897,0.6350382085212565,0.0381388378332923
carA_1_38_D_MM2-8,-0.3966080413727477,6.0,0.03569909760573972,0.08744457341187495,0.6614058501302269,0.030477207580300123
carA_1_38_D_MM3-10,-0.4150684795204887,5.0,0.04526072230928009,0.10120605179429155,0.645645714911528,0.03864020441884968
carA_1_38_D_MM4-6,,,,,,
carA_1_38_D_MM7-9,-0.5118731967823953,5.0,0.04731752729697551,0.10580520756323913,0.5630011199324931,0.040396149996367904
carA_1_38_D_MM9-19,-0.7832309451668781,3.0,0.17392665020475653,0.3012497949448982,0.3313362605746185,0.1484855074091382
carA_1_38_W_MM1,-0.3496625823908796,5.0,0.05426861225626986,0.12134830604959765,0.7014843561514217,0.04633046412252258
carA_1_38_W_MM10,-0.45645263702736516,3.0,0.041878839411292716,0.07253627762237687,0.6103150302874404,0.03575300687025796
carA_1_38_W_MM11,-0.37425695923126134,4.0,0.03430717095494652,0.06861434190989305,0.6804875248995325,0.029288885176712093
carA_1_38_W_MM13,-0.3878112079479951,6.0,0.029568317319163415,0.07242728998464898,0.6689159256311943,0.025243207956927114
carA_1_38_W_MM16,-0.3234395330291138,4.0,0.005066647799991125,0.01013329559998225,0.723871625645273,0.004325523251091175
carA_1_38_W_MM19,,,,,,
carA_1_38_W_MM2,-0.4335094551338716,6.0,0.04370915207826232,0.10706511968145357,0.6299021953425078,0.03731559031996165
carA_1_38_W_MM20,-0.4390506061827928,6.0,0.03683300263357855,0.09022206214685642,0.6251715768653445,0.03144525050652338
carA_1_38_W_MM3,-0.48493253570542993,5.0,0.0796337673532213,0.17806651710620633,0.58600103239698,0.06798532794384235
carA_1_38_W_MM4,,,,,,
carA_1_38_W_MM5,-0.3617963049625237,6.0,0.02958214490734791,0.07246116052007433,0.6911254953863162,0.025255012912897935
carA_1_38_W_MM6,-0.5819614243899739,6.0,0.06985071721057456,0.1710986153333508,0.5031650566985572,0.059633294700346846
carA_1_38_W_MM7,-0.3589411897312722,5.0,0.05072326425244065,0.11342066690914235,0.6935629782753665,0.04330371234715746
carA_1_38_W_MM8,-0.3600415380965944,6.0,0.02800681956722604,0.06860241725789938,0.6926235835065986,0.02391011848649983
carA_1_38_W_MM9,-0.4226557878198861,5.0,0.03310471627503811,0.07402439596682885,0.6391682410949547,0.028262319707461132
carA_2_126_C,-0.2775880417837345,4.0,0.03871969122253414,0.07743938244506827,0.7630161841992421,0.03305596348308159
carA_3_252_B_MM10,-0.03809356582125099,4.0,0.01893415039178138,0.03786830078356276,0.9674785753457974,0.01616455514422196
carA_3_252_B_MM11,-0.021854528024982705,5.0,0.01303548303540872,0.0291482261867192,0.981342245830892,0.011128716102777807
carA_3_252_B_MM12,-0.08811447350567002,5.0,0.006820922066849776,0.015252045410704464,0.9247744822706838,0.005823190827294381
carA_3_252_B_MM13,-0.04371362890526358,5.0,0.013096492988467441,0.02928464858906257,0.9626805877014739,0.011180801817222759
carA_3_252_B_MM14,-0.0943058256394514,3.0,0.0063125197348265615,0.010933604904500821,0.9194887709547304,0.005389155110803639
carA_3_252_B_MM2,-0.27160493727108437,5.0,0.009618157700719814,0.021506854437122584,0.7681241093412309,0.008211260464403715
carA_3_252_B_MM3,-0.26243121034638367,6.0,0.024324884356162597,0.05958355472480727,0.775955948197688,0.020766758814944587
carA_3_252_B_MM4,-0.21366501530484747,5.0,0.0134307701502556,0.030032115046146588,0.8175888618807314,0.011466182544816647
carA_3_252_B_MM5,-0.1801141787117165,6.0,0.017603213334649842,0.04311889050324885,0.8462320456002318,0.015028301073755211
carA_3_252_B_MM6,-0.045407610568897576,3.0,0.016904687690026714,0.029279777965210425,0.9612343934203195,0.014431952356304182
carA_3_252_B_MM7,-0.1606906012804162,5.0,0.014505114049019989,0.032434421034995914,0.8628144367817556,0.012383376653667365
carA_3_252_B_MM8,-0.1262416185690375,3.0,0.011183159349804626,0.01936980018300054,0.8922243901822597,0.00954734129897924
carA_3_252_B_MM9,-0.024367945210916318,4.0,0.009409925980174013,0.018819851960348025,0.9791964790622868,0.008033487865164201
carA_3_252_C,-0.32895166348087146,6.0,0.03429105939252654,0.0839955982511625,0.7191657827737461,0.029275130335126465
carA_3_252_D_MM2-8,-0.1101356163409259,3.0,0.013863640187094935,0.024012529181902123,0.9059744848937858,0.011835734462171652
carA_3_252_D_MM3-10,-0.34375089932358566,6.0,0.027139063320722277,0.06647685723285239,0.7065313070290231,0.023169293394900176
carA_3_252_D_MM4-6,-0.12517350128469273,3.0,0.017842686938860132,0.03090444032165135,0.893136268475504,0.01523274564616777
carA_3_252_D_MM7-9,,,,,,
carA_3_252_D_MM9-19,0.03906223148918939,6.0,0.010000124118225042,0.02449520145415091,1.0333483986288312,0.008537354695792318
carA_3_252_W_MM1,-0.2906859995097517,6.0,0.020952825423682535,0.05132373095763696,0.7518341318991403,0.01788794823006088
carA_3_252_W_MM10,-0.35582014628575487,6.0,0.018663007122668787,0.04571484451646658,0.6962274906954472,0.015933073391153307
carA_3_252_W_MM11,-0.19751483485950283,6.0,0.012730417382583875,0.031183026799987874,0.8313766726351672,0.010868273966972455
carA_3_252_W_MM13,-0.17400141725244808,6.0,0.008088310815167594,0.019812234378195265,0.8514506621025445,0.0069051921258708624
carA_3_252_W_MM16,-0.2235078988560227,4.0,0.0189069783575456,0.0378139567150912,0.8091857473681209,0.01614135770273678
carA_3_252_W_MM19,0.024814919339882117,6.0,0.009210090338562061,0.022560021814414216,1.021185113869332,0.007862883207348686
carA_3_252_W_MM2,-0.24568101898121353,5.0,0.011367591566190731,0.025418707482455775,0.7902560031986291,0.00970479566954547
carA_3_252_W_MM20,0.09104814259059589,4.0,0.011424272221550017,0.022848544443100034,1.0777300639971417,0.009753185354860503
carA_3_252_W_MM3,-0.3008586411620018,5.0,0.0032773252742421743,0.0073283220975836425,0.7431494946934708,0.002797934104507544
carA_3_252_W_MM4,-0.28119621496768515,5.0,0.021073955423940617,0.04712279688273162,0.7599357970049379,0.017991359924183756
carA_3_252_W_MM5,-0.17866243321835057,4.0,0.04026367392634354,0.08052734785268709,0.847471436837616,0.034374099921265014
carA_3_252_W_MM6,-0.3055827667038107,4.0,0.03630305422135662,0.07260610844271324,0.7391163912138479,0.03099282036544493
carA_3_252_W_MM7,-0.2124710743088627,4.0,0.0013697378916011668,0.0027394757832023336,0.8186081590062534,0.0011693793079581786
carA_3_252_W_MM8,-0.27049575274540444,3.0,0.03353076143524525,0.0580769824223159,0.7690710477598807,0.028626045057878045
carA_3_252_W_MM9,-0.24825936475645483,6.0,0.02560140410087245,0.06271037674593426,0.7880548052783437,0.02185655547225894
dapA_1_98_B_MM10,-0.0765254455927938,3.0,0.0107815301708312,0.018674158039216397,0.934668323657247,0.009204460479047518
dapA_1_98_B_MM11,-0.06304608029696306,4.0,0.018221586469048402,0.036443172938096804,0.9461759930865626,0.015556221599570284
dapA_1_98_B_MM12,,,,,,
dapA_1_98_B_MM13,-0.09132239109953676,4.0,0.017273585541597417,0.034547171083194834,0.9220358032293108,0.014746889627896151
dapA_1_98_B_MM14,-0.06564303282157662,3.0,0.016595139632947436,0.028743625002964884,0.9439589101215268,0.014167683480494644
dapA_1_98_B_MM2,-0.29145620268546885,6.0,0.014654568284205395,0.03589621469707679,0.7511765902905377,0.012510969451664822
dapA_1_98_B_MM3,-0.2531106606546446,5.0,0.010421929723622832,0.023304143318746248,0.7839131333023324,0.00889746063281678
dapA_1_98_B_MM4,-0.2620177418032976,4.0,0.0038137526595592307,0.007627505319118461,0.7763089365772468,0.0032558955060707304
dapA_1_98_B_MM5,-0.27609176236857536,5.0,0.008861101061663488,0.019814024329375117,0.7642935951533667,0.007564942381146219
dapA_1_98_B_MM6,-0.18908552573592644,4.0,0.01981189513064472,0.03962379026128944,0.8385729834986791,0.016913907660195737
dapA_1_98_B_MM7,-0.16279340596806133,5.0,0.007012063302565762,0.01567945020706872,0.861019220116226,0.005986372854537966
dapA_1_98_B_MM8,-0.16764180596133593,4.0,0.0039009870330563388,0.0078019740661126775,0.8568800204462715,0.003330369660531748
dapA_1_98_B_MM9,-0.18369529102292637,4.0,0.016012530433887864,0.03202506086777573,0.8431747609460796,0.013670295515845473
dapA_1_98_C,-0.23180300718687413,5.0,0.00974055745955717,0.021780548618312492,0.8021040070593746,0.0083157561830088
dapA_1_98_D_MM2-8,-0.0451710485830804,3.0,0.018924437071748002,0.03277808651290753,0.9614363522716883,0.016156262641307168
dapA_1_98_D_MM3-10,-0.06847106437791717,5.0,0.02202911232659432,0.04925859264624345,0.9415445492394083,0.018806801129881152
dapA_1_98_D_MM4-6,-0.21008626084468524,5.0,0.012791837759102096,0.028603418786500866,0.8206441335787968,0.010920710070133366
dapA_1_98_D_MM7-9,-0.12191566745492155,3.0,0.005036335882610029,0.008723189632662814,0.8959175622490503,0.00429964521326559
dapA_1_98_D_MM9-19,-0.018124537156335153,6.0,0.008933226232377111,0.021881846026169348,0.9845266318126294,0.007626517433375277
dapA_1_98_W_MM1,-0.2322335683953547,6.0,0.016696284610840797,0.040897377896843154,0.8017364262462177,0.014254033463931346
dapA_1_98_W_MM10,-0.2717905939449043,4.0,0.017341097010402484,0.03468219402080497,0.767965609620897,0.014804525848047893
