Plate	Repeat	Well	Type	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)
1	14	H03	M	08:31:59.00	0.037	08:43:56.20	0.037	08:55:53.40	0.038
1	14	H04	M	08:31:59.77	0.036	08:43:56.97	0.036	08:55:54.17	0.037
1	14	H05	M	08:32:00.54	0.035	08:43:57.74	0.036	08:55:54.94	0.035
1	14	H06	M	08:32:01.31	0.036	08:43:58.51	0.036	08:55:55.71	0.036
1	14	H07	M	08:32:02.08	0.037	08:43:59.28	0.037	08:55:56.48	0.037
1	14	H08	M	08:32:02.85	0.037	08:44:00.05	0.038	08:55:57.25	0.038
1	14	H09	M	08:32:03.62	0.037	08:44:00.82	0.037	08:55:58.02	0.037
1	14	H10	M	08:32:04.39	0.037	08:44:01.59	0.038	08:55:58.79	0.037
1	14	H11	M	08:32:05.16	0.036	08:44:02.36	0.036	08:55:59.56	0.036
1	14	H12	M	08:32:05.93	0.036	08:44:03.13	0.036	08:56:00.33	0.036
1	15	A01	M	09:09:47.56	0.038	09:21:44.75	0.037	09:33:42.49	0.036
1	15	A02	M	09:09:48.33	0.037	09:21:45.52	0.037	09:33:43.26	0.037
1	15	A03	M	09:09:49.10	0.041	09:21:46.29	0.041	09:33:44.03	0.040
1	15	A04	M	09:09:49.87	0.037	09:21:47.06	0.038	09:33:44.80	0.038
1	15	A05	M	09:09:50.64	0.038	09:21:47.83	0.038	09:33:45.57	0.037
1	15	A06	M	09:09:51.41	0.037	09:21:48.60	0.036	09:33:46.34	0.037
1	15	A07	M	09:09:52.18	0.037	09:21:49.37	0.037	09:33:47.11	0.036
1	15	A08	M	09:09:52.95	0.038	09:21:50.14	0.037	09:33:47.88	0.037
1	15	A09	M	09:09:53.72	0.038	09:21:50.91	0.037	09:33:48.65	0.036
1	15	A10	M	09:09:54.49	0.039	09:21:51.68	0.039	09:33:49.42	0.038
1	15	A11	M	09:09:55.26	0.037	09:21:52.45	0.037	09:33:50.19	0.036
1	15	A12	M	09:09:56.03	0.036	09:21:53.22	0.036	09:33:50.96	0.036
1	15	B01	M	09:09:59.26	0.036	09:21:56.45	0.036	09:33:54.19	0.035
1	15	B02	M	09:10:00.03	0.037	09:21:57.22	0.038	09:33:54.96	0.039
1	15	B03	M	09:10:00.80	0.037	09:21:57.99	0.038	09:33:55.73	0.037
1	15	B04	M	09:10:01.57	0.037	09:21:58.76	0.036	09:33:56.50	0.037
1	15	B05	M	09:10:02.34	0.036	09:21:59.53	0.036	09:33:57.27	0.035
1	15	B06	M	09:10:03.11	0.037	09:22:00.30	0.037	09:33:58.04	0.036
1	15	B07	M	09:10:03.88	0.039	09:22:01.07	0.039	09:33:58.81	0.037
1	15	B08	M	09:10:04.65	0.037	09:22:01.84	0.037	09:33:59.58	0.036
1	15	B09	M	09:10:05.42	0.038	09:22:02.61	0.037	09:34:00.35	0.036
1	15	B10	M	09:10:06.19	0.038	09:22:03.38	0.037	09:34:01.12	0.037
1	15	B11	M	09:10:06.96	0.038	09:22:04.15	0.037	09:34:01.89	0.036
1	15	B12	M	09:10:07.73	0.038	09:22:04.92	0.037	09:34:02.66	0.036
1	15	C01	M	09:10:10.96	0.037	09:22:08.15	0.037	09:34:05.89	0.036
1	15	C02	M	09:10:11.73	0.037	09:22:08.92	0.036	09:34:06.66	0.037
1	15	C03	M	09:10:12.50	0.037	09:22:09.69	0.037	09:34:07.43	0.035
1	15	C04	M	09:10:13.27	0.037	09:22:10.46	0.037	09:34:08.20	0.036
1	15	C05	M	09:10:14.04	0.038	09:22:11.23	0.037	09:34:08.97	0.036
1	15	C06	M	09:10:14.81	0.086	09:22:12.00	0.090	09:34:09.74	0.090
1	15	C07	M	09:10:15.58	0.085	09:22:12.77	0.087	09:34:10.51	0.089
1	15	C08	M	09:10:16.35	0.082	09:22:13.54	0.084	09:34:11.28	0.085
1	15	C09	M	09:10:17.12	0.079	09:22:14.31	0.082	09:34:12.05	0.084
1	15	C10	M	09:10:17.89	0.082	09:22:15.08	0.084	09:34:12.82	0.087
1	15	C11	M	09:10:18.66	0.082	09:22:15.85	0.084	09:34:13.59	0.084
1	15	C12	M	09:10:19.43	0.037	09:22:16.62	0.037	09:34:14.36	0.035
1	15	D01	M	09:10:22.66	0.037	09:22:19.85	0.037	09:34:17.59	0.035
1	15	D02	M	09:10:23.43	0.038	09:22:20.62	0.038	09:34:18.36	0.037
1	15	D03	M	09:10:24.20	0.056	09:22:21.39	0.056	09:34:19.13	0.057
1	15	D04	M	09:10:24.97	0.056	09:22:22.16	0.057	09:34:19.90	0.060
1	15	D05	M	09:10:25.74	0.056	09:22:22.93	0.056	09:34:20.67	0.056
1	15	D06	M	09:10:26.51	0.089	09:22:23.70	0.093	09:34:21.44	0.093
1	15	D07	M	09:10:27.28	0.089	09:22:24.47	0.092	09:34:22.21	0.094
1	15	D08	M	09:10:28.05	0.085	09:22:25.24	0.087	09:34:22.98	0.091
1	15	D09	M	09:10:28.82	0.085	09:22:26.01	0.088	09:34:23.75	0.092
1	15	D10	M	09:10:29.59	0.086	09:22:26.78	0.090	09:34:24.52	0.091
1	15	D11	M	09:10:30.36	0.092	09:22:27.55	0.097	09:34:25.29	0.099
1	15	D12	M	09:10:31.13	0.037	09:22:28.32	0.037	09:34:26.06	0.036
1	15	E01	M	09:10:34.36	0.037	09:22:31.57	0.036	09:34:29.29	0.036
1	15	E02	M	09:10:35.13	0.037	09:22:32.34	0.036	09:34:30.06	0.036
1	15	E03	M	09:10:35.90	0.091	09:22:33.11	0.094	09:34:30.83	0.095
1	15	E04	M	09:10:36.67	0.090	09:22:33.88	0.094	09:34:31.60	0.094
1	15	E05	M	09:10:37.44	0.088	09:22:34.65	0.092	09:34:32.37	0.092
1	15	E06	M	09:10:38.21	0.092	09:22:35.42	0.095	09:34:33.14	0.098
1	15	E07	M	09:10:38.98	0.088	09:22:36.19	0.092	09:34:33.91	0.093
1	15	E08	M	09:10:39.75	0.088	09:22:36.96	0.092	09:34:34.68	0.093
1	15	E09	M	09:10:40.52	0.079	09:22:37.73	0.083	09:34:35.45	0.084
1	15	E10	M	09:10:41.29	0.078	09:22:38.50	0.081	09:34:36.22	0.084
1	15	E11	M	09:10:42.06	0.083	09:22:39.29	0.086	09:34:36.99	0.090
1	15	E12	M	09:10:42.83	0.039	09:22:40.06	0.038	09:34:37.76	0.037
1	15	F01	M	09:10:46.06	0.036	09:22:43.29	0.036	09:34:40.99	0.036
1	15	F02	M	09:10:46.83	0.038	09:22:44.06	0.038	09:34:41.76	0.037
1	15	F03	M	09:10:47.60	0.046	09:22:44.83	0.046	09:34:42.53	0.045
1	15	F04	M	09:10:48.37	0.048	09:22:45.60	0.048	09:34:43.30	0.047
1	15	F05	M	09:10:49.14	0.046	09:22:46.37	0.048	09:34:44.07	0.048
1	15	F06	M	09:10:49.91	0.044	09:22:47.14	0.045	09:34:44.84	0.044
1	15	F07	M	09:10:50.68	0.042	09:22:47.91	0.043	09:34:45.61	0.044
1	15	F08	M	09:10:51.45	0.043	09:22:48.68	0.043	09:34:46.38	0.043
1	15	F09	M	09:10:52.22	0.061	09:22:49.45	0.061	09:34:47.15	0.063
1	15	F10	M	09:10:52.99	0.058	09:22:50.22	0.059	09:34:47.92	0.060
1	15	F11	M	09:10:53.76	0.060	09:22:50.99	0.061	09:34:48.69	0.060
1	15	F12	M	09:10:54.53	0.036	09:22:51.76	0.036	09:34:49.46	0.035
1	15	G01	M	09:10:57.76	0.037	09:22:54.99	0.036	09:34:52.69	0.036
1	15	G02	M	09:10:58.53	0.037	09:22:55.76	0.037	09:34:53.46	0.036
1	15	G03	M	09:10:59.30	0.036	09:22:56.53	0.036	09:34:54.23	0.035
1	15	G04	M	09:11:00.07	0.038	09:22:57.30	0.037	09:34:55.00	0.036
1	15	G05	M	09:11:00.84	0.035	09:22:58.07	0.036	09:34:55.77	0.036
1	15	G06	M	09:11:01.61	0.036	09:22:58.84	0.036	09:34:56.54	0.036
1	15	G07	M	09:11:02.38	0.037	09:22:59.61	0.036	09:34:57.31	0.037
1	15	G08	M	09:11:03.15	0.037	09:23:00.38	0.036	09:34:58.08	0.035
1	15	G09	M	09:11:03.92	0.038	09:23:01.15	0.037	09:34:58.85	0.036
1	15	G10	M	09:11:04.69	0.037	09:23:01.92	0.036	09:34:59.62	0.036
1	15	G11	M	09:11:05.46	0.037	09:23:02.69	0.037	09:35:00.39	0.036
1	15	G12	M	09:11:06.23	0.036	09:23:03.46	0.036	09:35:01.16	0.035
1	15	H01	M	09:11:09.46	0.037	09:23:06.69	0.036	09:35:04.39	0.036
1	15	H02	M	09:11:10.23	0.037	09:23:07.46	0.037	09:35:05.16	0.036
1	15	H03	M	09:11:11.00	0.037	09:23:08.23	0.038	09:35:05.93	0.038
1	15	H04	M	09:11:11.77	0.036	09:23:09.00	0.037	09:35:06.70	0.037
1	15	H05	M	09:11:12.54	0.037	09:23:09.77	0.035	09:35:07.47	0.036
1	15	H06	M	09:11:13.31	0.037	09:23:10.54	0.037	09:35:08.24	0.036
1	15	H07	M	09:11:14.08	0.038	09:23:11.31	0.039	09:35:09.01	0.038
1	15	H08	M	09:11:14.85	0.038	09:23:12.08	0.037	09:35:09.78	0.037
1	15	H09	M	09:11:15.62	0.038	09:23:12.85	0.038	09:35:10.55	0.038
1	15	H10	M	09:11:16.39	0.037	09:23:13.62	0.036	09:35:11.32	0.036
1	15	H11	M	09:11:17.16	0.036	09:23:14.39	0.036	09:35:12.09	0.036
1	15	H12	M	09:11:17.93	0.037	09:23:15.16	0.036	09:35:12.86	0.036
1	16	A01	M	09:49:00.62	0.036	10:00:57.82	0.037	10:12:55.62	0.036
1	16	A02	M	09:49:01.39	0.038	10:00:58.59	0.037	10:12:56.39	0.037
1	16	A03	M	09:49:02.16	0.039	10:00:59.36	0.040	10:12:57.16	0.039
1	16	A04	M	09:49:02.93	0.037	10:01:00.13	0.038	10:12:57.93	0.037
1	16	A05	M	09:49:03.70	0.037	10:01:00.90	0.038	10:12:58.70	0.037
1	16	A06	M	09:49:04.47	0.037	10:01:01.67	0.038	10:12:59.47	0.037
1	16	A07	M	09:49:05.24	0.037	10:01:02.47	0.036	10:13:00.24	0.037
1	16	A08	M	09:49:06.01	0.037	10:01:03.24	0.038	10:13:01.01	0.036
1	16	A09	M	09:49:06.78	0.037	10:01:04.01	0.037	10:13:01.78	0.036
1	16	A10	M	09:49:07.55	0.038	10:01:04.78	0.039	10:13:02.55	0.038
1	16	A11	M	09:49:08.32	0.036	10:01:05.55	0.036	10:13:03.32	0.036
1	16	A12	M	09:49:09.09	0.036	10:01:06.32	0.036	10:13:04.09	0.035
1	16	B01	M	09:49:12.32	0.035	10:01:09.55	0.035	10:13:07.32	0.035
1	16	B02	M	09:49:13.09	0.037	10:01:10.32	0.039	10:13:08.09	0.038
1	16	B03	M	09:49:13.86	0.036	10:01:11.09	0.038	10:13:08.86	0.037
1	16	B04	M	09:49:14.63	0.037	10:01:11.86	0.037	10:13:09.63	0.038
1	16	B05	M	09:49:15.40	0.036	10:01:12.65	0.035	10:13:10.40	0.036
1	16	B06	M	09:49:16.17	0.037	10:01:13.42	0.037	10:13:11.17	0.035
1	16	B07	M	09:49:16.94	0.038	10:01:14.19	0.038	10:13:11.94	0.038
1	16	B08	M	09:49:17.71	0.036	10:01:14.96	0.037	10:13:12.71	0.036
1	16	B09	M	09:49:18.48	0.037	10:01:15.73	0.037	10:13:13.48	0.036
1	16	B10	M	09:49:19.25	0.037	10:01:16.50	0.037	10:13:14.25	0.037
1	16	B11	M	09:49:20.02	0.037	10:01:17.27	0.037	10:13:15.02	0.036
1	16	B12	M	09:49:20.79	0.036	10:01:18.04	0.036	10:13:15.79	0.036
1	16	C01	M	09:49:24.02	0.035	10:01:21.27	0.036	10:13:19.02	0.036
1	16	C02	M	09:49:24.79	0.037	10:01:22.04	0.038	10:13:19.79	0.037
1	16	C03	M	09:49:25.56	0.037	10:01:22.81	0.036	10:13:20.56	0.036
1	16	C04	M	09:49:26.33	0.037	10:01:23.58	0.037	10:13:21.33	0.036
1	16	C05	M	09:49:27.10	0.037	10:01:24.35	0.038	10:13:22.10	0.036
1	16	C06	M	09:49:27.87	0.095	10:01:25.12	0.099	10:13:22.87	0.099
1	16	C07	M	09:49:28.64	0.094	10:01:25.89	0.097	10:13:23.64	0.101
1	16	C08	M	09:49:29.41	0.089	10:01:26.66	0.093	10:13:24.41	0.094
1	16	C09	M	09:49:30.18	0.086	10:01:27.43	0.090	10:13:25.18	0.091
1	16	C10	M	09:49:30.95	0.090	10:01:28.20	0.094	10:13:25.95	0.095
1	16	C11	M	09:49:31.72	0.090	10:01:28.97	0.093	10:13:26.72	0.095
1	16	C12	M	09:49:32.49	0.036	10:01:29.74	0.036	10:13:27.49	0.035
1	16	D01	M	09:49:35.72	0.035	10:01:32.97	0.035	10:13:30.72	0.036
1	16	D02	M	09:49:36.49	0.037	10:01:33.74	0.037	10:13:31.49	0.036
1	16	D03	M	09:49:37.26	0.058	10:01:34.51	0.060	10:13:32.26	0.059
1	16	D04	M	09:49:38.03	0.058	10:01:35.28	0.061	10:13:33.03	0.063
1	16	D05	M	09:49:38.80	0.057	10:01:36.05	0.058	10:13:33.80	0.059
1	16	D06	M	09:49:39.57	0.100	10:01:36.82	0.105	10:13:34.57	0.109
1	16	D07	M	09:49:40.34	0.098	10:01:37.59	0.103	10:13:35.34	0.106
1	16	D08	M	09:49:41.11	0.095	10:01:38.36	0.099	10:13:36.11	0.104
1	16	D09	M	09:49:41.88	0.096	10:01:39.13	0.099	10:13:36.88	0.104
1	16	D10	M	09:49:42.65	0.095	10:01:39.90	0.098	10:13:37.65	0.101
1	16	D11	M	09:49:43.42	0.102	10:01:40.67	0.108	10:13:38.42	0.110
1	16	D12	M	09:49:44.19	0.035	10:01:41.44	0.037	10:13:39.19	0.037
1	16	E01	M	09:49:47.42	0.036	10:01:44.67	0.036	10:13:42.42	0.036
1	16	E02	M	09:49:48.19	0.037	10:01:45.44	0.037	10:13:43.19	0.036
1	16	E03	M	09:49:48.96	0.099	10:01:46.21	0.104	10:13:43.96	0.105
1	16	E04	M	09:49:49.73	0.100	10:01:46.98	0.104	10:13:44.73	0.106
1	16	E05	M	09:49:50.50	0.097	10:01:47.75	0.102	10:13:45.50	0.107
1	16	E06	M	09:49:51.27	0.101	10:01:48.52	0.105	10:13:46.27	0.109
1	16	E07	M	09:49:52.04	0.100	10:01:49.29	0.102	10:13:47.04	0.106
1	16	E08	M	09:49:52.81	0.097	10:01:50.06	0.102	10:13:47.81	0.103
1	16	E09	M	09:49:53.58	0.086	10:01:50.83	0.089	10:13:48.58	0.092
1	16	E10	M	09:49:54.35	0.084	10:01:51.60	0.090	10:13:49.35	0.092
1	16	E11	M	09:49:55.12	0.093	10:01:52.37	0.099	10:13:50.12	0.101
1	16	E12	M	09:49:55.89	0.039	10:01:53.17	0.037	10:13:50.89	0.037
1	16	F01	M	09:49:59.12	0.036	10:01:56.40	0.036	10:13:54.12	0.036
1	16	F02	M	09:49:59.89	0.038	10:01:57.17	0.038	10:13:54.89	0.037
1	16	F03	M	09:50:00.66	0.046	10:01:57.94	0.046	10:13:55.66	0.046
1	16	F04	M	09:50:01.43	0.048	10:01:58.71	0.048	10:13:56.43	0.045
1	16	F05	M	09:50:02.20	0.047	10:01:59.48	0.047	10:13:57.20	0.046
1	16	F06	M	09:50:02.97	0.044	10:02:00.25	0.045	10:13:57.97	0.044
1	16	F07	M	09:50:03.74	0.044	10:02:01.02	0.045	10:13:58.74	0.044
1	16	F08	M	09:50:04.51	0.042	10:02:01.79	0.043	10:13:59.51	0.044
1	16	F09	M	09:50:05.28	0.064	10:02:02.56	0.067	10:14:00.28	0.066
1	16	F10	M	09:50:06.05	0.060	10:02:03.35	0.061	10:14:01.05	0.063
1	16	F11	M	09:50:06.82	0.061	10:02:04.12	0.064	10:14:01.82	0.063
1	16	F12	M	09:50:07.59	0.036	10:02:04.89	0.036	10:14:02.59	0.035
1	16	G01	M	09:50:10.82	0.036	10:02:08.12	0.037	10:14:05.82	0.036
1	16	G02	M	09:50:11.59	0.036	10:02:08.89	0.037	10:14:06.59	0.036
1	16	G03	M	09:50:12.36	0.037	10:02:09.66	0.036	10:14:07.36	0.035
1	16	G04	M	09:50:13.13	0.037	10:02:10.43	0.037	10:14:08.13	0.036
1	16	G05	M	09:50:13.90	0.036	10:02:11.20	0.037	10:14:08.90	0.036
1	16	G06	M	09:50:14.67	0.034	10:02:11.97	0.036	10:14:09.67	0.037
1	16	G07	M	09:50:15.44	0.037	10:02:12.74	0.037	10:14:10.44	0.037
1	16	G08	M	09:50:16.21	0.036	10:02:13.51	0.035	10:14:11.21	0.036
1	16	G09	M	09:50:16.98	0.038	10:02:14.28	0.038	10:14:11.98	0.037
1	16	G10	M	09:50:17.75	0.037	10:02:15.05	0.036	10:14:12.75	0.036
1	16	G11	M	09:50:18.52	0.037	10:02:15.82	0.037	10:14:13.52	0.036
1	16	G12	M	09:50:19.29	0.035	10:02:16.59	0.036	10:14:14.29	0.035
1	16	H01	M	09:50:22.52	0.038	10:02:19.82	0.037	10:14:17.52	0.036
1	16	H02	M	09:50:23.29	0.036	10:02:20.59	0.036	10:14:18.29	0.036
1	16	H03	M	09:50:24.06	0.037	10:02:21.36	0.038	10:14:19.06	0.037
1	16	H04	M	09:50:24.83	0.035	10:02:22.13	0.037	10:14:19.83	0.038
1	16	H05	M	09:50:25.60	0.036	10:02:22.90	0.037	10:14:20.60	0.036
1	16	H06	M	09:50:26.37	0.036	10:02:23.67	0.036	10:14:21.37	0.037
1	16	H07	M	09:50:27.14	0.038	10:02:24.44	0.039	10:14:22.14	0.038
1	16	H08	M	09:50:27.91	0.036	10:02:25.21	0.037	10:14:22.91	0.036
1	16	H09	M	09:50:28.68	0.038	10:02:25.98	0.039	10:14:23.68	0.038
1	16	H10	M	09:50:29.45	0.036	10:02:26.75	0.036	10:14:24.45	0.036
1	16	H11	M	09:50:30.22	0.036	10:02:27.52	0.037	10:14:25.22	0.036
1	16	H12	M	09:50:30.99	0.036	10:02:28.29	0.036	10:14:25.99	0.035
1	17	A01	M	10:28:13.31	0.036	10:40:11.00	0.036	10:52:08.20	0.036
1	17	A02	M	10:28:14.08	0.038	10:40:11.77	0.037	10:52:08.97	0.037
1	17	A03	M	10:28:14.85	0.039	10:40:12.54	0.039	10:52:09.74	0.039
1	17	A04	M	10:28:15.62	0.039	10:40:13.31	0.037	10:52:10.51	0.037
1	17	A05	M	10:28:16.39	0.038	10:40:14.08	0.039	10:52:11.28	0.038
1	17	A06	M	10:28:17.16	0.038	10:40:14.85	0.037	10:52:12.05	0.037
1	17	A07	M	10:28:17.93	0.037	10:40:15.62	0.037	10:52:12.82	0.037
1	17	A08	M	10:28:18.70	0.038	10:40:16.39	0.037	10:52:13.59	0.038
1	17	A09	M	10:28:19.47	0.038	10:40:17.16	0.037	10:52:14.36	0.037
1	17	A10	M	10:28:20.24	0.039	10:40:17.93	0.038	10:52:15.13	0.039
1	17	A11	M	10:28:21.01	0.037	10:40:18.70	0.036	10:52:15.90	0.036
1	17	A12	M	10:28:21.78	0.037	10:40:19.47	0.036	10:52:16.67	0.036
1	17	B01	M	10:28:25.01	0.035	10:40:22.70	0.035	10:52:19.90	0.035
1	17	B02	M	10:28:25.78	0.039	10:40:23.47	0.038	10:52:20.67	0.038
1	17	B03	M	10:28:26.55	0.038	10:40:24.24	0.039	10:52:21.44	0.037
1	17	B04	M	10:28:27.32	0.038	10:40:25.01	0.037	10:52:22.21	0.037
1	17	B05	M	10:28:28.09	0.036	10:40:25.78	0.036	10:52:22.98	0.036
1	17	B06	M	10:28:28.86	0.038	10:40:26.55	0.035	10:52:23.75	0.038
1	17	B07	M	10:28:29.63	0.038	10:40:27.32	0.038	10:52:24.52	0.038
1	17	B08	M	10:28:30.40	0.037	10:40:28.09	0.037	10:52:25.29	0.037
1	17	B09	M	10:28:31.17	0.038	10:40:28.86	0.037	10:52:26.06	0.036
1	17	B10	M	10:28:31.94	0.038	10:40:29.63	0.037	10:52:26.83	0.037
1	17	B11	M	10:28:32.71	0.037	10:40:30.40	0.037	10:52:27.60	0.036
1	17	B12	M	10:28:33.48	0.036	10:40:31.17	0.036	10:52:28.37	0.036
1	17	C01	M	10:28:36.71	0.036	10:40:34.40	0.037	10:52:31.60	0.036
1	17	C02	M	10:28:37.48	0.038	10:40:35.17	0.037	10:52:32.37	0.038
1	17	C03	M	10:28:38.25	0.037	10:40:35.94	0.036	10:52:33.14	0.039
1	17	C04	M	10:28:39.02	0.037	10:40:36.71	0.036	10:52:33.91	0.038
1	17	C05	M	10:28:39.79	0.037	10:40:37.48	0.037	10:52:34.68	0.037
1	17	C06	M	10:28:40.56	0.103	10:40:38.25	0.108	10:52:35.45	0.110
1	17	C07	M	10:28:41.33	0.106	10:40:39.02	0.109	10:52:36.22	0.112
1	17	C08	M	10:28:42.10	0.098	10:40:39.79	0.103	10:52:36.99	0.109
1	17	C09	M	10:28:42.87	0.096	10:40:40.56	0.101	10:52:37.76	0.103
1	17	C10	M	10:28:43.64	0.100	10:40:41.33	0.104	10:52:38.53	0.108
1	17	C11	M	10:28:44.41	0.102	10:40:42.10	0.106	10:52:39.30	0.112
1	17	C12	M	10:28:45.18	0.036	10:40:42.87	0.036	10:52:40.07	0.036
1	17	D01	M	10:28:48.41	0.036	10:40:46.10	0.036	10:52:43.30	0.036
1	17	D02	M	10:28:49.18	0.038	10:40:46.87	0.036	10:52:44.07	0.038
1	17	D03	M	10:28:49.95	0.061	10:40:47.64	0.062	10:52:44.84	0.063
1	17	D04	M	10:28:50.72	0.062	10:40:48.41	0.063	10:52:45.61	0.066
1	17	D05	M	10:28:51.49	0.060	10:40:49.18	0.060	10:52:46.38	0.062
1	17	D06	M	10:28:52.26	0.115	10:40:49.95	0.120	10:52:47.15	0.123
1	17	D07	M	10:28:53.03	0.111	10:40:50.72	0.115	10:52:47.92	0.119
1	17	D08	M	10:28:53.80	0.107	10:40:51.49	0.111	10:52:48.69	0.115
1	17	D09	M	10:28:54.57	0.107	10:40:52.26	0.111	10:52:49.46	0.117
1	17	D10	M	10:28:55.34	0.108	10:40:53.03	0.112	10:52:50.23	0.114
1	17	D11	M	10:28:56.11	0.117	10:40:53.80	0.120	10:52:51.00	0.125
1	17	D12	M	10:28:56.88	0.037	10:40:54.57	0.036	10:52:51.77	0.037
1	17	E01	M	10:29:00.11	0.037	10:40:57.80	0.036	10:52:55.00	0.037
1	17	E02	M	10:29:00.88	0.038	10:40:58.57	0.037	10:52:55.77	0.038
1	17	E03	M	10:29:01.65	0.110	10:40:59.34	0.114	10:52:56.54	0.117
1	17	E04	M	10:29:02.42	0.111	10:41:00.11	0.115	10:52:57.31	0.119
1	17	E05	M	10:29:03.19	0.110	10:41:00.88	0.114	10:52:58.08	0.118
1	17	E06	M	10:29:03.96	0.113	10:41:01.65	0.116	10:52:58.85	0.122
1	17	E07	M	10:29:04.73	0.110	10:41:02.42	0.114	10:52:59.62	0.117
1	17	E08	M	10:29:05.50	0.110	10:41:03.19	0.114	10:53:00.39	0.118
1	17	E09	M	10:29:06.27	0.097	10:41:03.96	0.099	10:53:01.16	0.102
1	17	E10	M	10:29:07.04	0.095	10:41:04.73	0.100	10:53:01.93	0.104
1	17	E11	M	10:29:07.81	0.103	10:41:05.50	0.108	10:53:02.70	0.111
1	17	E12	M	10:29:08.58	0.037	10:41:06.27	0.037	10:53:03.47	0.037
1	17	F01	M	10:29:11.81	0.036	10:41:09.50	0.036	10:53:06.70	0.035
1	17	F02	M	10:29:12.58	0.038	10:41:10.27	0.038	10:53:07.47	0.038
1	17	F03	M	10:29:13.35	0.047	10:41:11.04	0.046	10:53:08.24	0.046
1	17	F04	M	10:29:14.12	0.046	10:41:11.81	0.046	10:53:09.01	0.049
1	17	F05	M	10:29:14.89	0.048	10:41:12.58	0.048	10:53:09.78	0.048
1	17	F06	M	10:29:15.66	0.045	10:41:13.35	0.045	10:53:10.55	0.045
1	17	F07	M	10:29:16.43	0.045	10:41:14.12	0.044	10:53:11.32	0.045
1	17	F08	M	10:29:17.20	0.044	10:41:14.89	0.045	10:53:12.09	0.044
1	17	F09	M	10:29:17.97	0.067	10:41:15.66	0.068	10:53:12.86	0.069
1	17	F10	M	10:29:18.74	0.064	10:41:16.43	0.066	10:53:13.63	0.067
1	17	F11	M	10:29:19.51	0.066	10:41:17.20	0.066	10:53:14.40	0.068
1	17	F12	M	10:29:20.28	0.036	10:41:17.97	0.035	10:53:15.17	0.036
1	17	G01	M	10:29:23.51	0.036	10:41:21.20	0.036	10:53:18.40	0.036
1	17	G02	M	10:29:24.28	0.037	10:41:21.97	0.037	10:53:19.17	0.038
1	17	G03	M	10:29:25.05	0.036	10:41:22.74	0.036	10:53:19.94	0.036
1	17	G04	M	10:29:25.82	0.038	10:41:23.51	0.036	10:53:20.71	0.037
1	17	G05	M	10:29:26.59	0.037	10:41:24.28	0.036	10:53:21.48	0.036
1	17	G06	M	10:29:27.36	0.036	10:41:25.05	0.037	10:53:22.25	0.036
1	17	G07	M	10:29:28.13	0.038	10:41:25.82	0.037	10:53:23.02	0.037
1	17	G08	M	10:29:28.90	0.037	10:41:26.59	0.038	10:53:23.79	0.036
1	17	G09	M	10:29:29.67	0.038	10:41:27.36	0.038	10:53:24.56	0.038
1	17	G10	M	10:29:30.44	0.038	10:41:28.13	0.037	10:53:25.33	0.037
1	17	G11	M	10:29:31.21	0.037	10:41:28.90	0.037	10:53:26.10	0.037
1	17	G12	M	10:29:31.98	0.036	10:41:29.67	0.035	10:53:26.87	0.035
1	17	H01	M	10:29:35.21	0.037	10:41:32.90	0.036	10:53:30.10	0.036
1	17	H02	M	10:29:35.98	0.036	10:41:33.67	0.036	10:53:30.87	0.036
1	17	H03	M	10:29:36.75	0.038	10:41:34.44	0.036	10:53:31.64	0.037
1	17	H04	M	10:29:37.52	0.037	10:41:35.21	0.037	10:53:32.41	0.037
1	17	H05	M	10:29:38.29	0.037	10:41:35.98	0.037	10:53:33.18	0.037
1	17	H06	M	10:29:39.06	0.036	10:41:36.75	0.037	10:53:33.95	0.037
1	17	H07	M	10:29:39.83	0.039	10:41:37.52	0.037	10:53:34.72	0.039
1	17	H08	M	10:29:40.60	0.037	10:41:38.29	0.036	10:53:35.49	0.036
1	17	H09	M	10:29:41.37	0.038	10:41:39.06	0.038	10:53:36.26	0.039
1	17	H10	M	10:29:42.14	0.037	10:41:39.83	0.036	10:53:37.03	0.035
1	17	H11	M	10:29:42.91	0.036	10:41:40.60	0.036	10:53:37.80	0.037
1	17	H12	M	10:29:43.68	0.037	10:41:41.37	0.036	10:53:38.57	0.035
1	18	A01	M	11:07:26.40	0.036	11:19:23.61	0.036	11:31:21.31	0.036
1	18	A02	M	11:07:27.17	0.037	11:19:24.38	0.037	11:31:22.08	0.037
1	18	A03	M	11:07:27.94	0.039	11:19:25.15	0.039	11:31:22.85	0.038
1	18	A04	M	11:07:28.71	0.037	11:19:25.92	0.038	11:31:23.62	0.037
1	18	A05	M	11:07:29.48	0.038	11:19:26.69	0.038	11:31:24.39	0.037
1	18	A06	M	11:07:30.25	0.037	11:19:27.46	0.037	11:31:25.16	0.037
1	18	A07	M	11:07:31.02	0.036	11:19:28.23	0.038	11:31:25.93	0.037
1	18	A08	M	11:07:31.79	0.037	11:19:29.00	0.037	11:31:26.70	0.037
1	18	A09	M	11:07:32.56	0.037	11:19:29.77	0.037	11:31:27.47	0.037
1	18	A10	M	11:07:33.33	0.038	11:19:30.54	0.038	11:31:28.24	0.038
1	18	A11	M	11:07:34.10	0.036	11:19:31.31	0.037	11:31:29.01	0.036
